x,y
0.883697180030214,0.152235129423985
0.884500548903966,0.150243837268125
0.885363586617083,0.143686732924309
0.887529039942908,0.131002933491368
0.889498534177254,0.117091692988767
0.889021274255683,0.123990333964645
0.888953257207463,0.130224078301633
0.89448684055977,0.0776653117371923
0.894073883177325,0.0848723977268366
0.893167076205028,0.0906101934711688
0.893459515896238,0.0982943626699245
0.892921618739663,0.104525449297764
0.893254643407478,0.109261302616007
0.89232196993844,0.115596267540816
0.891652687447591,0.121575336358798
0.891673976242636,0.126336410731959
0.890691578795396,0.133572843301302
0.889959142415615,0.138915108547667
0.889564304267381,0.144781414121258
0.88889025126345,0.150554131201042
0.899908803787784,0.096378264765389
0.899007522066629,0.102573849285398
0.898224782096737,0.108332836008327
0.898027506556366,0.112587406755724
0.900678206611732,0.0994809908594738
0.904179809377584,0.0796117566927464
0.902594131349583,0.0737009263316483
0.905449566605434,0.0679933532909867
0.90501784519745,0.0708726460844619
0.904863644038898,0.112863086771579
0.916782989183116,0.116053399875706
0.911823322819063,0.158091216137946
0.884960543905889,0.154090633200838
0.864872570827681,0.130131377089494
0.829445287562489,0.108742404330151
0.830656745329808,0.115188616671392
0.82937109786405,0.120856572257768
0.803570035662973,0.103526207954028
0.77537769691305,0.0894579074572494
0.710293708214938,0.0687026236812858
0.663597684029891,0.0581580344518606
0.663536946673247,0.0560103275868101
0.652857672994799,0.0592689763001677
0.63902805382745,0.0565168111680654
0.572566189217983,0.0482021857274637
0.565848214602057,0.0624674820597212
0.550731970785127,0.0631384447202786
0.471678803846375,0.0580923988907897
0.460002027442325,0.0527762394325371
0.449730820922141,0.0540621877096155
0.412505864507421,0.0789224704111292
0.404971919381452,0.0871521946797355
0.388460159678714,0.0859261991302447
0.224741040543534,0.0553010568007483
0.214006682975348,0.057467725796566
0.194877495608636,0.0990251950705706
0.121458055856672,0.0973452684487449
0.0803208149318597,0.0825307799019145
0.0721717982379969,0.0945467832186314
0.0587150710558279,0.0972679744265444
0.0518183575103224,0.0940121921744819
0.0515811001394258,0.102727436947374
0.0305299054169101,0.10303605222893
0.0325118311298212,0.109457808275384
0.0506302447334352,0.115957900798894
0.109254803383081,0.133998169387749
0.100865671555611,0.131581649774978
0.0999414070309205,0.136798453908127
0.291812480139693,0.197669899418538
0.449743022441416,0.285671918661658
0.485970597016284,0.307630742866497
0.488766294039362,0.314274630268388
0.480481399017851,0.308963494661462
0.463322670853386,0.301799050919468
0.473424727992864,0.306680718538111
0.470802445527185,0.311867455913912
0.470341193543372,0.317260456581085
0.639148724200199,0.340944889013612
0.71320891496216,0.370827640307386
0.718951890379111,0.368041792232348
0.718404460107866,0.37328954962792
0.723563644270438,0.381659224999457
0.732135010735269,0.384005844632914
0.726576454962265,0.386356371129097
0.727022249125751,0.385416328805262
0.72210131109896,0.390890762859626
0.720815465129155,0.386694937591205
0.714179642732608,0.389437514368114
0.709940380859473,0.395967793869762
0.706585949214321,0.387211179055347
0.700744683318187,0.38686404617382
0.699284903655507,0.386943281428281
0.705022327532846,0.39470875365672
0.698085848538786,0.399001713545759
0.698544076982463,0.40826499925108
0.695901926654876,0.416690927086845
0.678121239312192,0.399430444750327
0.669319860109248,0.396035596023801
0.636527691930186,0.351183635951744
0.628186284358014,0.347571860708376
0.616478813617146,0.338460045738581
0.614162917498775,0.340293953927939
0.625717425291672,0.38046924501766
0.74935819848248,0.561759630221603
0.736263956290375,0.567056251224117
0.732344705962057,0.56962264653871
0.733243903066459,0.569419977441175
0.729532455115835,0.573396502585006
0.720329677611478,0.586677373326826
0.72369523190369,0.581511253052334
0.71878394870012,0.579307702260419
0.730327040444687,0.554889372331689
0.72732886655365,0.558942874758471
0.723421053425811,0.563263868713866
0.720825254684457,0.567451106479778
0.721727844470182,0.562351207199735
0.723676225773321,0.556920330620662
0.723938635463534,0.554258955446604
0.72251522689106,0.554366911005781
0.719406154475467,0.557244027593303
0.715684757335056,0.562583308579429
0.709604610991671,0.571293554498539
0.702168727631828,0.581863868817338
0.698919085777132,0.589527920679268
0.690163311890682,0.603634090018108
0.681669626085439,0.612190011661194
0.694070724048288,0.588992910115242
0.667690862668937,0.628929272660696
0.668374415591249,0.625932632477359
0.672488859559061,0.619548939623745
0.670857056650083,0.597048026782324
0.666607858984284,0.601013241673386
0.662333831177994,0.604951679973829
0.658035141962512,0.608863186200852
0.656224596249779,0.607023767669598
0.655562680495507,0.599875983052466
0.651293417528398,0.603181074015217
0.650578111296591,0.601571276464719
0.648450836467151,0.601759316385416
0.64594249492976,0.602553046148849
0.645505536240594,0.599512302125334
0.615739604014385,0.595329891742545
0.622840092995048,0.566242593550626
0.624305335119268,0.543543079482991
0.625161818746204,0.541009617838165
0.620580701266648,0.544586204559306
0.614751266392928,0.548175877536486
0.607282437570389,0.56352870495257
0.576283229938777,0.49562555372941
0.588944641357406,0.483394314428635
0.606059691309882,0.473255080683748
0.596524535343004,0.477278404695632
0.597506117208404,0.473895939832488
0.649959892577555,0.429647011724384
0.640547663472598,0.437260174441612
0.63548116282534,0.441855517142169
0.628550691881729,0.447070630137254
0.638400408890467,0.436195411986941
0.648311144648369,0.426306229733793
0.652222170014259,0.421738202220219
0.652597979879108,0.420230797223537
0.649438767582811,0.421783891192795
0.643903799955787,0.425322059035019
0.625901275114231,0.440196274014723
0.600802665642001,0.46054183235758
0.57948997899388,0.460586358532375
0.524790149614669,0.407840186104759
0.503295658816572,0.339961279166611
0.368120477260823,0.254090833456363
0.328877217517755,0.230677818866686
0.30348327108167,0.236967194027135
0.300966228033367,0.234190711663649
0.300281939402836,0.224499550494376
0.289669422872645,0.22885646573445
0.277760712381865,0.211662710328628
0.235300648628597,0.213973055160812
0.189248959581532,0.289386643066649
0.149279895818573,0.296989567378868
0.138340955279573,0.304689657576147
0.137736487428364,0.295795918372965
